1,SU-12366,0197132232,2019,7,9,13,43,17,9600,1002,297,42
1,SU-12366,0197132232,2019,7,9,13,43,17,9900,1002,297,36
1,SU-12366,0197132232,2019,7,9,13,43,17,10200,1003,297,33
1,SU-12366,0197132232,2019,7,9,13,43,17,10500,1003,297,30
1,SU-12366,0197132232,2019,7,9,13,43,17,10800,1003,297,28
1,SU-12366,0197132232,2019,7,9,13,43,17,11100,1002,297,28
1,SU-12366,0197132232,2019,7,9,13,43,17,11400,1002,297,25
1,SU-12366,0197132232,2019,7,9,13,43,17,11700,1003,297,22
1,SU-12366,0197132232,2019,7,9,13,43,17,12000,1002,297,21
1,SU-12366,0197132232,2019,7,9,13,43,17,12300,1002,297,21
1,SU-12366,0197132232,2019,7,9,13,43,17,12600,1003,297,22
1,SU-12366,0197132232,2019,7,9,13,43,17,12900,1003,297,22
1,SU-12366,0197132232,2019,7,9,13,43,17,13200,1002,297,22
1,SU-12366,0197132232,2019,7,9,13,43,17,13500,1003,297,19
1,SU-12366,0197132232,2019,7,9,13,43,17,13800,1003,297,18
1,SU-12366,0197132232,2019,7,9,13,43,17,14100,1004,297,16
1,SU-12366,0197132232,2019,7,9,13,43,17,14400,1003,297,14
1,SU-12366,0197132232,2019,7,9,13,43,17,14700,1003,297,12
1,SU-12366,0197132232,2019,7,9,13,43,17,15000,1005,297,09
1,SU-12366,0197132232,2019,7,9,13,43,17,15300,1004,297,07
1,SU-12366,0197132232,2019,7,9,13,43,17,15600,1004,297,06
1,SU-12366,0197132232,2019,7,9,13,43,17,15900,1005,297,05
1,SU-12366,0197132232,2019,7,9,13,43,17,16200,1004,297,04
1,SU-12366,0197132232,2019,7,9,13,43,17,16500,1005,297,03
1,SU-12366,0197132232,2019,7,9,13,43,17,16800,1005,297,00
1,SU-12366,0197132232,2019,7,9,13,43,17,17100,1005,296,98
1,SU-12366,0197132232,2019,7,9,13,43,17,17400,1005,296,96
1,SU-12366,0197132232,2019,7,9,13,43,17,17700,1006,296,93
1,SU-12366,0197132232,2019,7,9,13,43,17,18000,1005,296,91
1,SU-12366,0197132232,2019,7,9,13,43,17,18300,1005,296,89
1,SU-12366,0197132232,2019,7,9,13,43,17,18600,1004,296,86
1,SU-12366,0197132232,2019,7,9,13,43,17,18900,1004,296,83
1,SU-12366,0197132232,2019,7,9,13,43,17,19200,1003,296,81
1,SU-12366,0197132232,2019,7,9,13,43,17,19500,1003,296,78
1,SU-12366,0197132232,2019,7,9,13,43,17,19800,1002,296,73
1,SU-12366,0197132232,2019,7,9,13,43,17,20100,1002,296,69
1,SU-12366,0197132232,2019,7,9,13,43,17,20400,1002,296,63
1,SU-12366,0197132232,2019,7,9,13,43,17,20700,1002,296,57
1,SU-12366,0197132232,2019,7,9,13,43,17,21000,1001,296,52
1,SU-12366,0197132232,2019,7,9,13,43,17,21300,1001,296,48
1,SU-12366,0197132232,2019,7,9,13,43,17,21600,1001,296,42
1,SU-12366,0197132232,2019,7,9,13,43,17,21900,1001,296,36
1,SU-12366,0197132232,2019,7,9,13,43,17,22200,1001,296,32
1,SU-12366,0197132232,2019,7,9,13,43,17,22500,1000,296,25
1,SU-12366,0197132232,2019,7,9,13,43,17,22800,1000,296,20
1,SU-12366,0197132232,2019,7,9,13,43,17,23100,998,296,13
1,SU-12366,0197132232,2019,7,9,13,43,17,23400,998,296,09
1,SU-12366,0197132232,2019,7,9,13,43,17,23700,998,296,05
1,SU-12366,0197132232,2019,7,9,13,43,17,24000,998,296,02
1,SU-12366,0197132232,2019,7,9,13,43,17,24300,998,295,97
1,SU-12366,0197132232,2019,7,9,13,43,17,24600,998,295,93
1,SU-12366,0197132232,2019,7,9,13,43,17,24900,998,295,90
1,SU-12366,0197132232,2019,7,9,13,43,17,25200,997,295,87
1,SU-12366,0197132232,2019,7,9,13,43,17,25500,998,295,87
1,SU-12366,0197132232,2019,7,9,13,43,17,25800,997,295,84
1,SU-12366,0197132232,2019,7,9,13,43,17,26100,998,295,79
1,SU-12366,0197132232,2019,7,9,13,43,17,26400,997,295,76
1,SU-12366,0197132232,2019,7,9,13,43,17,26700,997,295,72
1,SU-12366,0197132232,2019,7,9,13,43,17,27000,996,295,66
1,SU-12366,0197132232,2019,7,9,13,43,17,27300,996,295,62
1,SU-12366,0197132232,2019,7,9,13,43,17,27600,996,295,58
1,SU-12366,0197132232,2019,7,9,13,43,17,27900,995,295,53
1,SU-12366,0197132232,2019,7,9,13,43,17,28200,995,295,49
1,SU-12366,0197132232,2019,7,9,13,43,17,28500,995,295,45
1,SU-12366,0197132232,2019,7,9,13,43,17,28800,995,295,41
1,SU-12366,0197132232,2019,7,9,13,43,17,29100,995,295,36
1,SU-12366,0197132232,2019,7,9,13,43,17,29400,995,295,31
1,SU-12366,0197132232,2019,7,9,13,43,17,29700,995,295,27
1,SU-12366,0197132232,2019,7,9,13,43,17,30000,995,295,22
1,SU-12366,0197132232,2019,7,9,13,43,17,30300,994,295,17
1,SU-12366,0197132232,2019,7,9,13,43,17,30600,995,295,12
1,SU-12366,0197132232,2019,7,9,13,43,17,30900,995,295,06
1,SU-12366,0197132232,2019,7,9,13,43,17,31200,995,295,00
1,SU-12366,0197132232,2019,7,9,13,43,17,31500,994,294,94
1,SU-12366,0197132232,2019,7,9,13,43,17,31800,995,294,90
1,SU-12366,0197132232,2019,7,9,13,43,17,32100,995,294,87
1,SU-12366,0197132232,2019,7,9,13,43,17,32400,994,294,82
1,SU-12366,0197132232,2019,7,9,13,43,17,32700,994,294,77
1,SU-12366,0197132232,2019,7,9,13,43,17,33000,995,294,73
1,SU-12366,0197132232,2019,7,9,13,43,17,33300,995,294,69
1,SU-12366,0197132232,2019,7,9,13,43,17,33600,995,294,66
1,SU-12366,0197132232,2019,7,9,13,43,17,33900,995,294,60
1,SU-12366,0197132232,2019,7,9,13,43,17,34200,995,294,57
1,SU-12366,0197132232,2019,7,9,13,43,17,34500,994,294,52
1,SU-12366,0197132232,2019,7,9,13,43,17,34800,994,294,51
1,SU-12366,0197132232,2019,7,9,13,43,17,35100,993,294,47
1,SU-12366,0197132232,2019,7,9,13,43,17,35400,994,294,45
1,SU-12366,0197132232,2019,7,9,13,43,17,35700,994,294,41
1,SU-12366,0197132232,2019,7,9,13,43,17,36000,993,294,36
1,SU-12366,0197132232,2019,7,9,13,43,17,36300,992,294,33
1,SU-12366,0197132232,2019,7,9,13,43,17,36600,993,294,30
1,SU-12366,0197132232,2019,7,9,13,43,17,36900,993,294,27
1,SU-12366,0197132232,2019,7,9,13,43,17,37200,992,294,24
1,SU-12366,0197132232,2019,7,9,13,43,17,37500,994,294,21
1,SU-12366,0197132232,2019,7,9,13,43,17,37800,994,294,17
1,SU-12366,0197132232,2019,7,9,13,43,17,38100,993,294,14
1,SU-12366,0197132232,2019,7,9,13,43,17,38400,993,294,12
1,SU-12366,0197132232,2019,7,9,13,43,17,38700,993,294,08
1,SU-12366,0197132232,2019,7,9,13,43,17,39000,994,294,05
1,SU-12366,0197132232,2019,7,9,13,43,17,39300,993,294,02
1,SU-12366,0197132232,2019,7,9,13,43,17,39600,993,293,98
1,SU-12366,0197132232,2019,7,9,13,43,17,39900,993,293,95
1,SU-12366,0197132232,2019,7,9,13,43,17,40200,993,293,92
1,SU-12366,0197132232,2019,7,9,13,43,17,40500,993,293,89
1,SU-12366,0197132232,2019,7,9,13,43,17,40800,993,293,84
1,SU-12366,0197132232,2019,7,9,13,43,17,41100,993,293,81
1,SU-12366,0197132232,2019,7,9,13,43,17,41400,993,293,78
1,SU-12366,0197132232,2019,7,9,13,43,17,41700,993,293,75
1,SU-12366,0197132232,2019,7,9,13,43,17,42000,994,293,73
1,SU-12366,0197132232,2019,7,9,13,43,17,42300,993,293,70
1,SU-12366,0197132232,2019,7,9,13,43,17,42600,993,293,66
1,SU-12366,0197132232,2019,7,9,13,43,17,42900,993,293,63
1,SU-12366,0197132232,2019,7,9,13,43,17,43200,993,293,60
1,SU-12366,0197132232,2019,7,9,13,43,17,43500,993,293,59
1,SU-12366,0197132232,2019,7,9,13,43,17,43800,993,293,54
1,SU-12366,0197132232,2019,7,9,13,43,17,44100,993,293,50
1,SU-12366,0197132232,2019,7,9,13,43,17,44400,994,293,47
1,SU-12366,0197132232,2019,7,9,13,43,17,44700,993,293,44
1,SU-12366,0197132232,2019,7,9,13,43,17,45000,993,293,41
1,SU-12366,0197132232,2019,7,9,13,43,17,45300,993,293,38
1,SU-12366,0197132232,2019,7,9,13,43,17,45600,992,293,34
1,SU-12366,0197132232,2019,7,9,13,43,17,45900,993,293,33
1,SU-12366,0197132232,2019,7,9,13,43,17,46200,993,293,31
1,SU-12366,0197132232,2019,7,9,13,43,17,46500,993,293,28
1,SU-12366,0197132232,2019,7,9,13,43,17,46800,994,293,27
1,SU-12366,0197132232,2019,7,9,13,43,17,47100,993,293,24
1,SU-12366,0197132232,2019,7,9,13,43,17,47400,994,293,20
1,SU-12366,0197132232,2019,7,9,13,43,17,47700,993,293,16
1,SU-12366,0197132232,2019,7,9,13,43,17,48000,992,293,14
1,SU-12366,0197132232,2019,7,9,13,43,17,48300,993,293,11
1,SU-12366,0197132232,2019,7,9,13,43,17,48600,992,293,08
1,SU-12366,0197132232,2019,7,9,13,43,17,48900,992,293,04
1,SU-12366,0197132232,2019,7,9,13,43,17,49200,992,293,03
1,SU-12366,0197132232,2019,7,9,13,43,17,49500,993,293,01
1,SU-12366,0197132232,2019,7,9,13,43,17,49800,993,292,97
1,SU-12366,0197132232,2019,7,9,13,43,17,50100,992,292,95
1,SU-12366,0197132232,2019,7,9,13,43,17,50400,992,292,93
1,SU-12366,0197132232,2019,7,9,13,43,17,50700,993,292,90
1,SU-12366,0197132232,2019,7,9,13,43,17,51000,992,292,87
1,SU-12366,0197132232,2019,7,9,13,43,17,51300,992,292,84
1,SU-12366,0197132232,2019,7,9,13,43,17,51600,992,292,82
1,SU-12366,0197132232,2019,7,9,13,43,17,51900,992,292,81
1,SU-12366,0197132232,2019,7,9,13,43,17,52200,993,292,81
1,SU-12366,0197132232,2019,7,9,13,43,17,52500,992,292,78
1,SU-12366,0197132232,2019,7,9,13,43,17,52800,993,292,78
1,SU-12366,0197132232,2019,7,9,13,43,17,53100,993,292,78
1,SU-12366,0197132232,2019,7,9,13,43,17,53400,993,292,76
1,SU-12366,0197132232,2019,7,9,13,43,17,53700,993,292,77
1,SU-12366,0197132232,2019,7,9,13,43,17,54000,993,292,78
1,SU-12366,0197132232,2019,7,9,13,43,17,54300,992,292,80
1,SU-12366,0197132232,2019,7,9,13,43,17,54600,993,292,84
1,SU-12366,0197132232,2019,7,9,13,43,17,54900,993,292,89
1,SU-12366,0197132232,2019,7,9,13,43,17,55200,993,292,95
1,SU-12366,0197132232,2019,7,9,13,43,17,55500,993,293,01
1,SU-12366,0197132232,2019,7,9,13,43,17,55800,992,293,08
1,SU-12366,0197132232,2019,7,9,13,43,17,56100,993,293,16
1,SU-12366,0197132232,2019,7,9,13,43,17,56400,994,293,24
1,SU-12366,0197132232,2019,7,9,13,43,17,56700,994,293,29
1,SU-12366,0197132232,2019,7,9,13,43,17,57000,994,293,35
1,SU-12366,0197132232,2019,7,9,13,43,17,57300,994,293,40
1,SU-12366,0197132232,2019,7,9,13,43,17,57600,993,293,45
1,SU-12366,0197132232,2019,7,9,13,43,17,57900,994,293,49
1,SU-12366,0197132232,2019,7,9,13,43,17,58200,993,293,53
1,SU-12366,0197132232,2019,7,9,13,43,17,58500,994,293,57
1,SU-12366,0197132232,2019,7,9,13,43,17,58800,994,293,61
1,SU-12366,0197132232,2019,7,9,13,43,17,59100,994,293,64
1,SU-12366,0197132232,2019,7,9,13,43,17,59400,993,293,66
1,SU-12366,0197132232,2019,7,9,13,43,17,59700,994,293,70
1,SU-12366,0197132232,2019,7,9,13,43,17,60000,994,293,73
1,SU-12366,0197132232,2019,7,9,13,43,17,60300,993,293,78
1,SU-12366,0197132232,2019,7,9,13,43,17,60600,993,293,87
1,SU-12366,0197132232,2019,7,9,13,43,17,60900,994,293,93
1,SU-12366,0197132232,2019,7,9,13,43,17,61200,994,294,02
1,SU-12366,0197132232,2019,7,9,13,43,17,61500,994,294,12
1,SU-12366,0197132232,2019,7,9,13,43,17,61800,993,294,26
1,SU-12366,0197132232,2019,7,9,13,43,17,62100,994,294,38
1,SU-12366,0197132232,2019,7,9,13,43,17,62400,994,294,51
1,SU-12366,0197132232,2019,7,9,13,43,17,62700,994,294,65
1,SU-12366,0197132232,2019,7,9,13,43,17,63000,994,294,81
1,SU-12366,0197132232,2019,7,9,13,43,17,63300,994,294,92
1,SU-12366,0197132232,2019,7,9,13,43,17,63600,994,295,12
1,SU-12366,0197132232,2019,7,9,13,43,17,63900,993,295,25
1,SU-12366,0197132232,2019,7,9,13,43,17,64200,993,295,39
1,SU-12366,0197132232,2019,7,9,13,43,17,64500,993,295,57
1,SU-12366,0197132232,2019,7,9,13,43,17,64800,994,295,77
1,SU-12366,0197132232,2019,7,9,13,43,17,65100,994,295,93
1,SU-12366,0197132232,2019,7,9,13,43,17,65400,994,295,93
1,SU-12366,0197132232,2019,7,9,13,43,17,65700,993,296,04
1,SU-12366,0197132232,2019,7,9,13,43,17,66000,993,296,15
1,SU-12366,0197132232,2019,7,9,13,43,17,66300,993,296,30
1,SU-12366,0197132232,2019,7,9,13,43,17,66600,993,296,43
1,SU-12366,0197132232,2019,7,9,13,43,17,66900,994,296,56
1,SU-12366,0197132232,2019,7,9,13,43,17,67200,993,296,63
1,SU-12366,0197132232,2019,7,9,13,43,17,67500,993,296,71
1,SU-12366,0197132232,2019,7,9,13,43,17,67800,993,296,76
1,SU-12366,0197132232,2019,7,9,13,43,17,68100,993,296,75
1,SU-12366,0197132232,2019,7,9,13,43,17,68400,994,296,89
1,SU-12366,0197132232,2019,7,9,13,43,17,68700,994,297,00
1,SU-12366,0197132232,2019,7,9,13,43,17,69000,993,297,20
1,SU-12366,0197132232,2019,7,9,13,43,17,69300,993,297,39
1,SU-12366,0197132232,2019,7,9,13,43,17,69600,993,297,63
1,SU-12366,0197132232,2019,7,9,13,43,17,69900,993,297,66
1,SU-12366,0197132232,2019,7,9,13,43,17,70200,993,297,72
1,SU-12366,0197132232,2019,7,9,13,43,17,70500,994,297,82
1,SU-12366,0197132232,2019,7,9,13,43,17,70800,994,297,91
1,SU-12366,0197132232,2019,7,9,13,43,17,71100,993,298,01
1,SU-12366,0197132232,2019,7,9,13,43,17,71400,993,298,04
1,SU-12366,0197132232,2019,7,9,13,43,17,71700,994,298,15
1,SU-12366,0197132232,2019,7,9,13,43,17,72000,994,298,24
1,SU-12366,0197132232,2019,7,9,13,43,17,72300,994,298,27
1,SU-12366,0197132232,2019,7,9,13,43,17,72600,993,298,26
1,SU-12366,0197132232,2019,7,9,13,43,17,72900,994,298,40
1,SU-12366,0197132232,2019,7,9,13,43,17,73200,994,298,43
1,SU-12366,0197132232,2019,7,9,13,43,17,73500,994,298,57
1,SU-12366,0197132232,2019,7,9,13,43,17,73800,994,298,70
1,SU-12366,0197132232,2019,7,9,13,43,17,74100,995,298,66
1,SU-12366,0197132232,2019,7,9,13,43,17,74400,994,298,62
1,SU-12366,0197132232,2019,7,9,13,43,17,74700,994,298,70
1,SU-12366,0197132232,2019,7,9,13,43,17,75000,994,298,81
1,SU-12366,0197132232,2019,7,9,13,43,17,75300,993,298,90
1,SU-12366,0197132232,2019,7,9,13,43,17,75600,994,298,95
1,SU-12366,0197132232,2019,7,9,13,43,17,75900,993,298,97
1,SU-12366,0197132232,2019,7,9,13,43,17,76200,994,299,06
1,SU-12366,0197132232,2019,7,9,13,43,17,76500,994,299,19
1,SU-12366,0197132232,2019,7,9,13,43,17,76800,994,299,30
1,SU-12366,0197132232,2019,7,9,13,43,17,77100,995,299,43
1,SU-12366,0197132232,2019,7,9,13,43,17,77400,994,299,45
1,SU-12366,0197132232,2019,7,9,13,43,17,77700,995,299,54
1,SU-12366,0197132232,2019,7,9,13,43,17,78000,994,299,60
1,SU-12366,0197132232,2019,7,9,13,43,17,78300,995,299,71
1,SU-12366,0197132232,2019,7,9,13,43,17,78600,994,299,75
1,SU-12366,0197132232,2019,7,9,13,43,17,78900,994,299,94
1,SU-12366,0197132232,2019,7,9,13,43,17,79200,994,300,04
1,SU-12366,0197132232,2019,7,9,13,43,17,79500,994,300,06
1,SU-12366,0197132232,2019,7,9,13,43,17,79800,994,300,15
1,SU-12366,0197132232,2019,7,9,13,43,17,80100,994,300,19
1,SU-12366,0197132232,2019,7,9,13,43,17,80400,994,300,18
1,SU-12366,0197132232,2019,7,9,13,43,17,80700,994,300,26
1,SU-12366,0197132232,2019,7,9,13,43,17,81000,994,300,28
1,SU-12366,0197132232,2019,7,9,13,43,17,81300,995,300,30
1,SU-12366,0197132232,2019,7,9,13,43,17,81600,994,300,32
1,SU-12366,0197132232,2019,7,9,13,43,17,81900,995,300,36
1,SU-12366,0197132232,2019,7,9,13,43,17,82200,995,300,31
1,SU-12366,0197132232,2019,7,9,13,43,17,82500,995,300,32
1,SU-12366,0197132232,2019,7,9,13,43,17,82800,994,300,34
1,SU-12366,0197132232,2019,7,9,13,43,17,83100,995,300,35
1,SU-12366,0197132232,2019,7,9,13,43,17,83400,994,300,36
1,SU-12366,0197132232,2019,7,9,13,43,17,83700,994,300,48
1,SU-12366,0197132232,2019,7,9,13,43,17,84000,994,300,50
1,SU-12366,0197132232,2019,7,9,13,43,17,84300,994,300,48
1,SU-12366,0197132232,2019,7,9,13,43,17,84600,994,300,47
1,SU-12366,0197132232,2019,7,9,13,43,17,84900,994,300,45
1,SU-12366,0197132232,2019,7,9,13,43,17,85200,994,300,44
1,SU-12366,0197132232,2019,7,9,13,43,17,85500,995,300,53
1,SU-12366,0197132232,2019,7,9,13,43,17,85800,995,300,61
1,SU-12366,0197132232,2019,7,9,13,43,17,86100,995,300,63
1,SU-12366,0197132232,2019,7,9,13,43,17,86400,995,300,61
1,SU-12366,0197132232,2019,7,9,13,43,17,86700,994,300,50
1,SU-12366,0197132232,2019,7,9,13,43,17,87000,994,300,42
1,SU-12366,0197132232,2019,7,9,13,43,17,87300,995,300,41
1,SU-12366,0197132232,2019,7,9,13,43,17,87600,995,300,36
1,SU-12366,0197132232,2019,7,9,13,43,17,87900,994,300,36
1,SU-12366,0197132232,2019,7,9,13,43,17,88200,995,300,39
1,SU-12366,0197132232,2019,7,9,13,43,17,88500,995,300,45
1,SU-12366,0197132232,2019,7,9,13,43,17,88800,995,300,42
1,SU-12366,0197132232,2019,7,9,13,43,17,89100,995,300,36
1,SU-12366,0197132232,2019,7,9,13,43,17,89400,994,300,30
1,SU-12366,0197132232,2019,7,9,13,43,17,89700,995,300,24
1,SU-12366,0197132232,2019,7,9,13,43,17,90000,995,300,27
1,SU-12366,0197132232,2019,7,9,13,43,17,90300,995,300,30
1,SU-12366,0197132232,2019,7,9,13,43,17,90600,994,300,28
1,SU-12366,0197132232,2019,7,9,13,43,17,90900,994,300,21
1,SU-12366,0197132232,2019,7,9,13,43,17,91200,995,300,17
1,SU-12366,0197132232,2019,7,9,13,43,17,91500,995,300,14
1,SU-12366,0197132232,2019,7,9,13,43,17,91800,995,300,07
1,SU-12366,0197132232,2019,7,9,13,43,17,92100,996,299,94
1,SU-12366,0197132232,2019,7,9,13,43,17,92400,996,299,84
1,SU-12366,0197132232,2019,7,9,13,43,17,92700,996,299,81
1,SU-12366,0197132232,2019,7,9,13,43,17,93000,996,299,75
1,SU-12366,0197132232,2019,7,9,13,43,17,93300,996,299,71
1,SU-12366,0197132232,2019,7,9,13,43,17,93600,996,299,63
1,SU-12366,0197132232,2019,7,9,13,43,17,93900,996,299,61
1,SU-12366,0197132232,2019,7,9,13,43,17,94200,996,299,57
1,SU-12366,0197132232,2019,7,9,13,43,17,94500,996,299,53
1,SU-12366,0197132232,2019,7,9,13,43,17,94800,996,299,49
1,SU-12366,0197132232,2019,7,9,13,43,17,95100,996,299,47
1,SU-12366,0197132232,2019,7,9,13,43,17,95400,997,299,48
1,SU-12366,0197132232,2019,7,9,13,43,17,95700,996,299,47
1,SU-12366,0197132232,2019,7,9,13,43,17,96000,996,299,42
1,SU-12366,0197132232,2019,7,9,13,43,17,96300,996,299,36
1,SU-12366,0197132232,2019,7,9,13,43,17,96600,995,299,33
1,SU-12366,0197132232,2019,7,9,13,43,17,96900,996,299,30
1,SU-12366,0197132232,2019,7,9,13,43,17,97200,996,299,23
1,SU-12366,0197132232,2019,7,9,13,43,17,97500,996,299,18
1,SU-12366,0197132232,2019,7,9,13,43,17,97800,995,299,14
1,SU-12366,0197132232,2019,7,9,13,43,17,98100,995,299,11
1,SU-12366,0197132232,2019,7,9,13,43,17,98400,996,299,06
1,SU-12366,0197132232,2019,7,9,13,43,17,98700,996,299,01
1,SU-12366,0197132232,2019,7,9,13,43,17,99000,996,298,97
1,SU-12366,0197132232,2019,7,9,13,43,17,99300,996,298,91
1,SU-12366,0197132232,2019,7,9,13,43,17,99600,996,298,86
1,SU-12366,0197132232,2019,7,9,13,43,17,99900,997,298,82
1,SU-12366,0197132232,2019,7,9,13,43,17,100200,997,298,78
1,SU-12366,0197132232,2019,7,9,13,43,17,100500,996,298,73
1,SU-12366,0197132232,2019,7,9,13,43,17,100800,997,298,66
1,SU-12366,0197132232,2019,7,9,13,43,17,101100,996,298,60
1,SU-12366,0197132232,2019,7,9,13,43,17,101400,996,298,51
1,SU-12366,0197132232,2019,7,9,13,43,17,101700,997,298,44
1,SU-12366,0197132232,2019,7,9,13,43,17,102000,997,298,37
1,SU-12366,0197132232,2019,7,9,13,43,17,102300,997,298,30
1,SU-12366,0197132232,2019,7,9,13,43,17,102600,997,298,24
1,SU-12366,0197132232,2019,7,9,13,43,17,102900,997,298,16
1,SU-12366,0197132232,2019,7,9,13,43,17,103200,997,298,09
1,SU-12366,0197132232,2019,7,9,13,43,17,103500,997,298,00
1,SU-12366,0197132232,2019,7,9,13,43,17,103800,997,297,92
1,SU-12366,0197132232,2019,7,9,13,43,17,104100,996,297,85
1,SU-12366,0197132232,2019,7,9,13,43,17,104400,997,297,77
1,SU-12366,0197132232,2019,7,9,13,43,17,104700,997,297,69
1,SU-12366,0197132232,2019,7,9,13,43,17,105000,998,297,60
1,SU-12366,0197132232,2019,7,9,13,43,17,105300,996,297,52
1,SU-12366,0197132232,2019,7,9,13,43,17,105600,997,297,45
1,SU-12366,0197132232,2019,7,9,13,43,17,105900,998,297,39
1,SU-12366,0197132232,2019,7,9,13,43,17,106200,997,297,32
1,SU-12366,0197132232,2019,7,9,13,43,17,106500,998,297,25
1,SU-12366,0197132232,2019,7,9,13,43,17,106800,998,297,16
1,SU-12366,0197132232,2019,7,9,13,43,17,107100,998,297,08
1,SU-12366,0197132232,2019,7,9,13,43,17,107400,997,297,02
1,SU-12366,0197132232,2019,7,9,13,43,17,107700,998,296,96
1,SU-12366,0197132232,2019,7,9,13,43,17,108000,1000,296,90
1,SU-12366,0197132232,2019,7,9,13,43,17,108300,997,296,84
1,SU-12366,0197132232,2019,7,9,13,43,17,108600,998,296,78
1,SU-12366,0197132232,2019,7,9,13,43,17,108900,998,296,72
1,SU-12366,0197132232,2019,7,9,13,43,17,109200,998,296,66
1,SU-12366,0197132232,2019,7,9,13,43,17,109500,998,296,59
1,SU-12366,0197132232,2019,7,9,13,43,17,109800,998,296,52
1,SU-12366,0197132232,2019,7,9,13,43,17,110100,998,296,46
1,SU-12366,0197132232,2019,7,9,13,43,17,110400,998,296,42
1,SU-12366,0197132232,2019,7,9,13,43,17,110700,998,296,36
1,SU-12366,0197132232,2019,7,9,13,43,17,111000,1000,296,31
1,SU-12366,0197132232,2019,7,9,13,43,17,111300,998,296,26
1,SU-12366,0197132232,2019,7,9,13,43,17,111600,1000,296,22
1,SU-12366,0197132232,2019,7,9,13,43,17,111900,1000,296,19
1,SU-12366,0197132232,2019,7,9,13,43,17,112200,1000,296,15
1,SU-12366,0197132232,2019,7,9,13,43,17,112500,998,296,10
1,SU-12366,0197132232,2019,7,9,13,43,17,112800,998,296,07
1,SU-12366,0197132232,2019,7,9,13,43,17,113100,1000,296,02
1,SU-12366,0197132232,2019,7,9,13,43,17,113400,1000,295,96
1,SU-12366,0197132232,2019,7,9,13,43,17,113700,1000,295,93
1,SU-12366,0197132232,2019,7,9,13,43,17,114000,1000,295,90
1,SU-12366,0197132232,2019,7,9,13,43,17,114300,1000,295,84
1,SU-12366,0197132232,2019,7,9,13,43,17,114600,1000,295,79
1,SU-12366,0197132232,2019,7,9,13,43,17,114900,1000,295,76
1,SU-12366,0197132232,2019,7,9,13,43,17,115200,1000,295,74
1,SU-12366,0197132232,2019,7,9,13,43,17,115500,1000,295,69
1,SU-12366,0197132232,2019,7,9,13,43,17,115800,1000,295,63
1,SU-12366,0197132232,2019,7,9,13,43,17,116100,998,295,59
1,SU-12366,0197132232,2019,7,9,13,43,17,116400,997,295,55
1,SU-12366,0197132232,2019,7,9,13,43,17,116700,998,295,49
1,SU-12366,0197132232,2019,7,9,13,43,17,117000,998,295,44
1,SU-12366,0197132232,2019,7,9,13,43,17,117300,998,295,41
1,SU-12366,0197132232,2019,7,9,13,43,17,117600,998,295,38
1,SU-12366,0197132232,2019,7,9,13,43,17,117900,1000,295,34
1,SU-12366,0197132232,2019,7,9,13,43,17,118200,1000,295,29
1,SU-12366,0197132232,2019,7,9,13,43,17,118500,998,295,26
1,SU-12366,0197132232,2019,7,9,13,43,17,118800,1000,295,22
